consumer, M, length, time
10, 1000, 500, 1716228
10, 1000, 300, 80
10, 1000, 100, 61
10, 1000, 900, 59
10, 1000, 800, 83
10, 1000, 600, 59
10, 1000, 900, 15852501
10, 1000, 800, 2751684
10, 1000, 600, 9244202
10, 1000, 300, 80
10, 1000, 600, 53
10, 1000, 700, 6364284
10, 1000, 900, 66
10, 1000, 200, 66
10, 1000, 900, 12489494
10, 1000, 900, 2424449
10, 1000, 100, 67
10, 1000, 900, 34153893
10, 1000, 800, 2889930
10, 1000, 200, 68
10, 1000, 700, 58
10, 1000, 700, 9224480
10, 1000, 400, 74
10, 1000, 500, 77
10, 1000, 100, 71
10, 1000, 500, 2644767
10, 1000, 1000, 2465800
10, 1000, 200, 81
10, 1000, 500, 65
10, 1000, 1000, 67
10, 1000, 700, 3027232
10, 1000, 800, 92
10, 1000, 300, 76
10, 1000, 100, 52
10, 1000, 700, 52
10, 1000, 500, 3487319
10, 1000, 600, 6378766
10, 1000, 500, 76
10, 1000, 900, 3305809
10, 1000, 500, 79
10, 1000, 900, 10559378
10, 1000, 200, 72
10, 1000, 700, 76
10, 1000, 100, 74
10, 1000, 900, 12493589
10, 1000, 100, 79
10, 1000, 600, 67
10, 1000, 1000, 2928449
10, 1000, 900, 73
10, 1000, 100, 68
10, 1000, 800, 51
10, 1000, 700, 55
10, 1000, 300, 4064939
10, 1000, 300, 81
10, 1000, 300, 52
10, 1000, 1000, 51
10, 1000, 100, 55
10, 1000, 800, 4383400
10, 1000, 200, 55
10, 1000, 600, 58
10, 1000, 1000, 4296112
10, 1000, 100, 74
10, 1000, 900, 57
10, 1000, 1000, 4381687
10, 1000, 700, 8746252
10, 1000, 900, 4249064
10, 1000, 500, 66
10, 1000, 100, 65
10, 1000, 400, 4282062
10, 1000, 600, 68
10, 1000, 700, 65
10, 1000, 700, 3443072
10, 1000, 100, 72
10, 1000, 400, 59
10, 1000, 200, 57
10, 1000, 200, 65
10, 1000, 700, 3050240
10, 1000, 900, 73
10, 1000, 800, 93
10, 1000, 200, 77
10, 1000, 1000, 82
10, 1000, 300, 69
10, 1000, 1000, 3446658
10, 1000, 1000, 82
10, 1000, 400, 3701917
10, 1000, 1000, 7802421
10, 1000, 100, 81
10, 1000, 900, 3841066
10, 1000, 500, 71
10, 1000, 600, 57
10, 1000, 600, 4118590
10, 1000, 800, 96
10, 1000, 700, 17503114
10, 1000, 800, 4590196
10, 1000, 200, 75
10, 1000, 300, 55
10, 1000, 800, 4193406
10, 1000, 300, 75
10, 1000, 400, 56
10, 1000, 200, 241
10, 1000, 300, 60
10, 1000, 300, 4595836
10, 1000, 700, 203
10, 1000, 300, 265
10, 1000, 100, 108
10, 1000, 200, 197
10, 1000, 400, 5311355
10, 1000, 400, 205
10, 1000, 400, 265
10, 1000, 1000, 175
10, 1000, 900, 6702944
10, 1000, 500, 6545269
10, 1000, 1000, 6097493
10, 1000, 500, 227
10, 1000, 1000, 244
10, 1000, 500, 10833166
10, 1000, 800, 92
10, 1000, 300, 9168487
10, 1000, 600, 67
10, 1000, 900, 92
10, 1000, 700, 9336585
10, 1000, 800, 68
10, 1000, 700, 8362181
10, 1000, 1000, 77
10, 1000, 700, 26173758
10, 1000, 300, 96
10, 1000, 1000, 4728729
10, 1000, 300, 205
10, 1000, 100, 5288405
10, 1000, 400, 5133452
10, 1000, 1000, 79
10, 1000, 200, 124
10, 1000, 1000, 6404589
10, 1000, 600, 173
10, 1000, 900, 6348579
10, 1000, 200, 82
10, 1000, 800, 6406919
10, 1000, 700, 74
10, 1000, 600, 100
10, 1000, 500, 52
10, 1000, 400, 58
10, 1000, 900, 3860274
10, 1000, 800, 48
10, 1000, 900, 3233580
10, 1000, 400, 84
10, 1000, 200, 50
10, 1000, 700, 3104139
10, 1000, 600, 86
10, 1000, 100, 3216068
10, 1000, 800, 60
10, 1000, 200, 482
10, 1000, 200, 75
10, 1000, 500, 201
10, 1000, 1000, 3696474
10, 1000, 600, 145
10, 1000, 1000, 5185283
10, 1000, 700, 101
10, 1000, 700, 5407447
10, 1000, 600, 58
10, 1000, 700, 67
10, 1000, 300, 5419916
10, 1000, 1000, 77
10, 1000, 300, 106
10, 1000, 900, 5024945
10, 1000, 500, 89
10, 1000, 800, 3759582
10, 1000, 500, 65
10, 1000, 800, 2917530
10, 1000, 500, 79
10, 1000, 100, 52
10, 1000, 400, 63
10, 1000, 800, 2844073
10, 1000, 200, 62
10, 1000, 800, 2629119
10, 1000, 600, 58
10, 1000, 300, 59
10, 1000, 200, 81
10, 1000, 500, 3480130
10, 1000, 400, 77
10, 1000, 1000, 70
10, 1000, 100, 67
10, 1000, 900, 4826330
10, 1000, 700, 284
10, 1000, 300, 211
10, 1000, 400, 5889842
10, 1000, 100, 243
10, 1000, 800, 165
10, 1000, 900, 6369623
10, 1000, 500, 71
10, 1000, 200, 65
10, 1000, 100, 191
10, 1000, 400, 101
10, 1000, 300, 6230064
10, 1000, 300, 102
10, 1000, 500, 101
10, 1000, 200, 114
10, 1000, 100, 101
10, 1000, 200, 5250588
10, 1000, 300, 192
10, 1000, 200, 79
10, 1000, 100, 79
10, 1000, 300, 210
10, 1000, 600, 4297285
10, 1000, 200, 149
10, 1000, 900, 143
10, 1000, 900, 4703503
10, 1000, 600, 82
10, 1000, 800, 4318315
10, 1000, 800, 71
10, 1000, 600, 4112471
10, 1000, 900, 69
10, 1000, 800, 73998807
10, 1000, 500, 78
10, 1000, 500, 2985609
10, 1000, 300, 94
10, 1000, 800, 53
10, 1000, 900, 53991727
10, 1000, 400, 148
10, 1000, 300, 109
10, 1000, 1000, 3662973
10, 1000, 800, 174
10, 1000, 100, 531
10, 1000, 300, 5489732
10, 1000, 300, 71
10, 1000, 700, 75
10, 1000, 900, 210
10, 1000, 700, 7250104
10, 1000, 1000, 7257601
10, 1000, 600, 71
10, 1000, 400, 7121181
10, 1000, 600, 309
10, 1000, 300, 122
10, 1000, 200, 335
10, 1000, 200, 279
10, 1000, 700, 6454158
10, 1000, 800, 77
10, 1000, 200, 110
10, 1000, 1000, 4726245
10, 1000, 900, 16969518
10, 1000, 1000, 2729060
10, 1000, 900, 96
10, 1000, 1000, 83510070
10, 1000, 300, 194
10, 1000, 700, 167
10, 1000, 900, 59254150
10, 1000, 600, 546
10, 1000, 200, 219
10, 1000, 900, 4974872
10, 1000, 700, 5172119
10, 1000, 500, 4643163
10, 1000, 500, 91
10, 1000, 200, 58
10, 1000, 500, 79
10, 1000, 400, 54
10, 1000, 600, 4250758
10, 1000, 600, 57
10, 1000, 600, 74
10, 1000, 700, 3193523
10, 1000, 400, 87
10, 1000, 900, 2795016
10, 1000, 100, 67
10, 1000, 900, 59
10, 1000, 700, 14177071
10, 1000, 200, 89
10, 1000, 500, 71
10, 1000, 100, 141
10, 1000, 600, 4569926
10, 1000, 800, 4277093
10, 1000, 400, 86
10, 1000, 400, 69
10, 1000, 900, 75
10, 1000, 800, 81
10, 1000, 700, 3928861
10, 1000, 900, 67
10, 1000, 900, 3580959
10, 1000, 100, 232
10, 1000, 300, 106
10, 1000, 200, 4032616
10, 1000, 300, 125
10, 1000, 700, 30917176
10, 1000, 500, 234
10, 1000, 800, 18838351
10, 1000, 700, 86
10, 1000, 100, 66
10, 1000, 100, 50
10, 1000, 900, 4304025
10, 1000, 500, 13498532
10, 1000, 700, 4026881
10, 1000, 100, 3920938
10, 1000, 900, 76
10, 1000, 200, 53
10, 1000, 200, 50
10, 1000, 700, 7721465
10, 1000, 100, 82
10, 1000, 600, 53
10, 1000, 700, 81
10, 1000, 1000, 2164156
10, 1000, 300, 86
10, 1000, 400, 57
10, 1000, 1000, 2305063
10, 1000, 1000, 65533887
10, 1000, 100, 73
10, 1000, 400, 53
10, 1000, 500, 2833298
10, 1000, 100, 56
10, 1000, 800, 2352747
10, 1000, 300, 71
10, 1000, 200, 58
10, 1000, 400, 10518775
10, 1000, 1000, 2424573
10, 1000, 1000, 65
10, 1000, 900, 6197770
10, 1000, 900, 100
10, 1000, 700, 4467924
10, 1000, 600, 259
10, 1000, 400, 378
10, 1000, 1000, 5143617
10, 1000, 800, 1754
10, 1000, 100, 6105559
10, 1000, 200, 78
10, 1000, 1000, 51
10, 1000, 700, 65
10, 1000, 800, 5882259
10, 1000, 1000, 68
10, 1000, 1000, 4407727
10, 1000, 600, 68
10, 1000, 700, 16636725
10, 1000, 600, 86
10, 1000, 700, 48
10, 1000, 900, 16186418
10, 1000, 700, 77
10, 1000, 900, 40786071
10, 1000, 600, 3198756
10, 1000, 300, 90
10, 1000, 100, 72
10, 1000, 500, 52
10, 1000, 800, 117
10, 1000, 500, 3492250
10, 1000, 900, 115
10, 1000, 400, 8452637
10, 1000, 600, 4514323
10, 1000, 1000, 83
10, 1000, 1000, 4739164
10, 1000, 500, 59
10, 1000, 500, 5109898
10, 1000, 1000, 19998083
10, 1000, 500, 5976724
10, 1000, 900, 4532615
10, 1000, 1000, 73
10, 1000, 800, 4711886
10, 1000, 600, 63
10, 1000, 100, 68
10, 1000, 700, 55
10, 1000, 1000, 4782353
10, 1000, 800, 68
10, 1000, 1000, 3756072
10, 1000, 400, 74
10, 1000, 300, 59
10, 1000, 300, 56
10, 1000, 600, 3025359
10, 1000, 800, 97
10, 1000, 400, 63
10, 1000, 800, 4961544
10, 1000, 800, 69
10, 1000, 400, 19513541
10, 1000, 200, 4928435
10, 1000, 900, 68
10, 1000, 300, 65
10, 1000, 100, 72
10, 1000, 300, 73
10, 1000, 400, 10972859
10, 1000, 700, 4964644
10, 1000, 200, 80
10, 1000, 300, 65
10, 1000, 100, 54
10, 1000, 200, 54
10, 1000, 1000, 2941703
10, 1000, 100, 84
10, 1000, 200, 54
10, 1000, 200, 56
10, 1000, 500, 2746684
10, 1000, 200, 77
10, 1000, 800, 61
10, 1000, 600, 2453642
10, 1000, 500, 82
10, 1000, 400, 2016919
10, 1000, 300, 78
10, 1000, 500, 53
10, 1000, 100, 56
10, 1000, 700, 12302012
10, 1000, 1100, 2220826
10, 1000, 600, 75
10, 1000, 200, 74
10, 1000, 600, 2449087
10, 1000, 200, 65
10, 1000, 600, 55
10, 1000, 500, 77
10, 1000, 100, 56
10, 1000, 1000, 34234113
10, 1000, 800, 5971055
10, 1000, 300, 69
10, 1000, 900, 64
10, 1000, 100, 64
10, 1000, 100, 3270382
10, 1000, 900, 2501820
10, 1000, 800, 2192890
10, 1000, 200, 94
10, 1000, 600, 55
10, 1000, 1000, 2303679
10, 1000, 300, 96
10, 1000, 200, 53
10, 1000, 100, 58
10, 1000, 700, 2120296
10, 1000, 400, 56
10, 1000, 300, 2484931
10, 1000, 200, 79
10, 1000, 1000, 22554423
10, 1000, 300, 87
10, 1000, 600, 2154132
10, 1000, 400, 70
10, 1000, 800, 51
10, 1000, 500, 2242789
10, 1000, 500, 81
10, 1000, 500, 63
10, 1000, 100, 56
10, 1000, 700, 8900040
10, 1000, 500, 77
10, 1000, 800, 54
10, 1000, 900, 42014560
10, 1000, 100, 70
10, 1000, 400, 2765322
10, 1000, 1000, 2389391
10, 1000, 500, 2254026
10, 1000, 1000, 70
10, 1000, 1000, 2182765
10, 1000, 1100, 11610740
10, 1000, 400, 75
10, 1000, 800, 2533852
10, 1000, 600, 76
10, 1000, 400, 52
10, 1000, 800, 2728564
10, 1000, 600, 93
10, 1000, 1000, 2208442
10, 1000, 400, 76
10, 1000, 100, 70
10, 1000, 900, 8459361
10, 1000, 400, 83
10, 1000, 600, 2155706
10, 1000, 400, 67
10, 1000, 500, 54
10, 1000, 300, 52
10, 1000, 1000, 2326929
10, 1000, 100, 69
10, 1000, 600, 75
10, 1000, 800, 2246625
10, 1000, 1000, 87
10, 1000, 200, 2578693
10, 1000, 500, 85
10, 1000, 900, 78
10, 1000, 700, 12111498
10, 1000, 400, 69
10, 1000, 500, 2451769
10, 1000, 700, 97
10, 1000, 600, 67
10, 1000, 100, 2642894
10, 1000, 700, 90
10, 1000, 1000, 69
10, 1000, 900, 3197002
10, 1000, 1000, 113
10, 1000, 900, 4852040
10, 1000, 500, 125
10, 1000, 900, 9352555
10, 1000, 400, 88
10, 1000, 900, 5819239
10, 1000, 1000, 15266507
10, 1000, 500, 73
10, 1000, 400, 67
10, 1000, 300, 3880303
10, 1000, 1000, 79
10, 1000, 700, 15362701
10, 1000, 1000, 2975153
10, 1000, 500, 106
10, 1000, 1000, 2906249
10, 1000, 700, 65
10, 1000, 700, 3271045
10, 1000, 100, 69
10, 1000, 1000, 56
10, 1000, 1000, 3316090
10, 1000, 100, 79
10, 1000, 700, 57
10, 1000, 900, 3550311
10, 1000, 500, 78
10, 1000, 500, 3802109
10, 1000, 900, 3436949
10, 1000, 100, 65
10, 1000, 300, 75
10, 1000, 500, 55
10, 1000, 500, 3416560
10, 1000, 500, 71
10, 1000, 1000, 53
10, 1000, 1000, 3005226
10, 1000, 400, 82
10, 1000, 700, 65
10, 1000, 900, 3232480
10, 1000, 700, 79
10, 1000, 600, 3009293
10, 1000, 700, 129
10, 1000, 700, 3342817
10, 1000, 700, 154
10, 1000, 200, 90
10, 1000, 300, 178
10, 1000, 200, 4051477
10, 1000, 400, 86
10, 1000, 200, 148
10, 1000, 200, 131
10, 1000, 500, 147
10, 1000, 500, 18606124
10, 1000, 200, 4687046
10, 1000, 600, 49
10, 1000, 800, 78
10, 1000, 400, 62
10, 1000, 1000, 4323089
10, 1000, 100, 71
10, 1000, 100, 81
10, 1000, 600, 55
10, 1000, 300, 76
10, 1000, 800, 3593268
10, 1000, 1000, 74
10, 1000, 1000, 3115832
10, 1000, 200, 76
10, 1000, 200, 56
10, 1000, 300, 57
10, 1000, 1000, 2889252
10, 1000, 900, 209
10, 1000, 200, 4362140
10, 1000, 700, 96
10, 1000, 500, 77
10, 1000, 900, 40072732
10, 1000, 400, 4556819
10, 1000, 100, 83
10, 1000, 800, 53
