producers, M, length, time
10, 1000, 700, 122
10, 1000, 300, 5344304
10, 1000, 600, 7818426
10, 1000, 1000, 137
10, 1000, 100, 2337244
10, 1000, 500, 7457466
10, 1000, 500, 1872517
10, 1000, 1000, 7222032
10, 1000, 900, 2497110
10, 1000, 700, 3149038
10, 1000, 600, 9182005
10, 1000, 1000, 597
10, 1000, 200, 8104321
10, 1000, 600, 5747204
10, 1000, 100, 5119573
10, 1000, 700, 7860338
10, 1000, 1000, 8366215
10, 1000, 300, 8456714
10, 1000, 400, 8383970
10, 1000, 600, 6234029
10, 1000, 1000, 13228405
10, 1000, 400, 5954329
10, 1000, 200, 6345666
10, 1000, 1000, 11928511
10, 1000, 700, 3410815
10, 1000, 900, 3604851
10, 1000, 100, 3219516
10, 1000, 200, 3394557
10, 1000, 700, 2774860
10, 1000, 700, 127
10, 1000, 500, 2982368
10, 1000, 600, 2922523
10, 1000, 800, 8064402
10, 1000, 400, 4775529
10, 1000, 600, 5078934
10, 1000, 300, 4989730
10, 1000, 800, 5748912
10, 1000, 500, 9634837
10, 1000, 300, 746
10, 1000, 700, 17420014
10, 1000, 600, 8000009
10, 1000, 400, 7802802
10, 1000, 600, 140
10, 1000, 900, 6956898
10, 1000, 700, 6767601
10, 1000, 100, 640
10, 1000, 300, 11448190
10, 1000, 500, 11923806
10, 1000, 500, 10790688
10, 1000, 300, 9501323
10, 1000, 900, 9244176
10, 1000, 400, 103
10, 1000, 300, 8254024
10, 1000, 900, 8682341
10, 1000, 900, 8863268
10, 1000, 800, 4112609
10, 1000, 700, 4394983
10, 1000, 800, 6473895
10, 1000, 200, 113
10, 1000, 700, 6434491
10, 1000, 900, 116
10, 1000, 1000, 6885868
10, 1000, 400, 99
10, 1000, 700, 15027478
10, 1000, 600, 2821973
10, 1000, 1000, 6414692
10, 1000, 700, 4921038
10, 1000, 200, 712
10, 1000, 900, 27783902
10, 1000, 400, 382
10, 1000, 900, 4609758
10, 1000, 900, 4442882
10, 1000, 600, 7583232
10, 1000, 500, 114
10, 1000, 900, 10693665
10, 1000, 900, 8038233
10, 1000, 100, 3266123
10, 1000, 200, 2418967
10, 1000, 900, 7705807
10, 1000, 600, 2752300
10, 1000, 800, 3520702
10, 1000, 500, 4134734
10, 1000, 400, 5048350
10, 1000, 100, 410
10, 1000, 900, 10133236
10, 1000, 800, 106
10, 1000, 800, 6021832
10, 1000, 1000, 6664166
10, 1000, 100, 545
10, 1000, 500, 5318617
10, 1000, 500, 4828466
10, 1000, 400, 10095997
10, 1000, 300, 211
10, 1000, 800, 18143223
10, 1000, 900, 10285044
10, 1000, 100, 127
10, 1000, 200, 3517219
10, 1000, 1000, 8039190
10, 1000, 300, 127
10, 1000, 200, 3294052
10, 1000, 600, 2163429
10, 1000, 800, 2255990
10, 1000, 500, 7226703
10, 1000, 700, 7115954
10, 1000, 100, 94
10, 1000, 100, 2296811
10, 1000, 900, 2578856
10, 1000, 600, 3627347
10, 1000, 100, 5995861
10, 1000, 100, 121
10, 1000, 1000, 4173817
10, 1000, 400, 4035601
10, 1000, 800, 4784971
10, 1000, 300, 319
10, 1000, 100, 5191496
10, 1000, 400, 6850087
10, 1000, 1000, 5635893
10, 1000, 900, 5411648
10, 1000, 900, 9947808
10, 1000, 100, 6240783
10, 1000, 700, 9884366
10, 1000, 300, 139
10, 1000, 500, 5349380
10, 1000, 1000, 38200049
10, 1000, 900, 5753234
10, 1000, 100, 4115338
10, 1000, 1000, 3680183
10, 1000, 800, 9446246
10, 1000, 200, 120
10, 1000, 400, 3309395
10, 1000, 200, 3119312
10, 1000, 600, 3058233
10, 1000, 600, 4629350
10, 1000, 500, 4399298
10, 1000, 600, 5145801
10, 1000, 700, 10916401
10, 1000, 300, 6856370
10, 1000, 700, 10197726
10, 1000, 800, 10009086
10, 1000, 500, 6288746
10, 1000, 900, 5071111
10, 1000, 200, 5214401
10, 1000, 500, 4902011
10, 1000, 900, 3095165
10, 1000, 700, 119
10, 1000, 600, 3015711
10, 1000, 100, 118
10, 1000, 500, 2881807
10, 1000, 600, 2770771
10, 1000, 400, 2841548
10, 1000, 800, 4788596
10, 1000, 200, 4526546
10, 1000, 500, 8350441
10, 1000, 700, 110
10, 1000, 800, 15289922
10, 1000, 1000, 5339049
10, 1000, 400, 4865507
10, 1000, 100, 2581293
10, 1000, 100, 2386273
10, 1000, 900, 7342242
10, 1000, 800, 107
10, 1000, 400, 2557655
10, 1000, 400, 2381714
10, 1000, 900, 8350523
10, 1000, 100, 117
10, 1000, 300, 2934354
10, 1000, 300, 382
10, 1000, 100, 3300924
10, 1000, 100, 4141940
10, 1000, 300, 5058463
10, 1000, 400, 4554703
10, 1000, 500, 4170909
10, 1000, 1000, 4823101
10, 1000, 900, 4567327
10, 1000, 700, 23025694
10, 1000, 800, 95
10, 1000, 800, 13307707
10, 1000, 200, 124
10, 1000, 200, 4308874
10, 1000, 900, 3414748
10, 1000, 700, 3737111
10, 1000, 1000, 4936903
10, 1000, 1100, 6127615
10, 1000, 600, 6199974
10, 1000, 800, 10734495
10, 1000, 700, 94
10, 1000, 400, 10325853
10, 1000, 400, 86
10, 1000, 800, 5335156
10, 1000, 400, 5351274
10, 1000, 200, 4190636
10, 1000, 800, 2641700
10, 1000, 300, 2598377
10, 1000, 800, 8352473
10, 1000, 900, 2366212
10, 1000, 800, 8600992
10, 1000, 1000, 93
10, 1000, 100, 2903236
10, 1000, 200, 2524846
10, 1000, 300, 2622839
10, 1000, 300, 2226061
10, 1000, 700, 2213196
10, 1000, 200, 2841530
10, 1000, 700, 5265882
10, 1000, 600, 10856327
10, 1000, 200, 261
10, 1000, 100, 3292165
10, 1000, 100, 2820019
10, 1000, 300, 2941318
10, 1000, 700, 3024440
10, 1000, 1000, 4003402
10, 1000, 700, 3276174
10, 1000, 600, 3536772
10, 1000, 500, 3278745
10, 1000, 1000, 8985925
10, 1000, 300, 92
10, 1000, 100, 2793858
10, 1000, 500, 1807374
10, 1000, 1000, 2251359
10, 1000, 100, 1779137
10, 1000, 200, 1686673
10, 1000, 1000, 1519312
10, 1000, 1000, 7681318
